Fecha,Productos,Ingreso,Tienda,año,dia,mes
2020-08-04,42,8925,1,2020,Tuesday,August
2020-08-05,39,6442,1,2020,Wednesday,August
2020-08-06,16,5631,1,2020,Thursday,August
2020-08-07,39,6961,1,2020,Friday,August
2020-08-08,26,9973,1,2020,Saturday,August
2020-08-09,18,7270,1,2020,Sunday,August
2020-08-10,43,6270,1,2020,Monday,August
2020-08-11,27,6140,1,2020,Tuesday,August
2020-08-12,38,6086,1,2020,Wednesday,August
2020-08-13,45,5538,1,2020,Thursday,August
2020-08-14,20,9557,1,2020,Friday,August
2020-08-15,43,6196,1,2020,Saturday,August
2020-08-16,17,9701,1,2020,Sunday,August
2020-08-17,16,8218,1,2020,Monday,August
2020-08-18,23,8863,1,2020,Tuesday,August
2020-08-19,28,7704,1,2020,Wednesday,August
2020-08-20,31,8073,1,2020,Thursday,August
2020-08-21,35,5244,1,2020,Friday,August
2020-08-22,19,7974,1,2020,Saturday,August
2020-08-23,50,7602,1,2020,Sunday,August
2020-08-24,40,6372,1,2020,Monday,August
2020-08-25,24,5166,1,2020,Tuesday,August
2020-08-26,39,9304,1,2020,Wednesday,August
2020-08-27,44,5786,1,2020,Thursday,August
2020-08-28,42,8086,1,2020,Friday,August
2020-08-29,46,6202,1,2020,Saturday,August
2020-08-30,37,9154,1,2020,Sunday,August
2020-08-31,31,6073,1,2020,Monday,August
2020-09-01,26,6008,1,2020,Tuesday,September
2020-09-02,48,5226,1,2020,Wednesday,September
2020-09-03,31,7251,1,2020,Thursday,September
2020-09-04,42,5694,1,2020,Friday,September
2020-09-05,39,8235,1,2020,Saturday,September
2020-09-06,18,6336,1,2020,Sunday,September
2020-09-07,49,9173,1,2020,Monday,September
2020-09-08,19,6158,1,2020,Tuesday,September
2020-09-09,28,6753,1,2020,Wednesday,September
2020-09-10,24,8193,1,2020,Thursday,September
2020-09-11,25,7403,1,2020,Friday,September
2020-09-12,43,6210,1,2020,Saturday,September
2020-09-13,37,8272,1,2020,Sunday,September
2020-09-14,39,9255,1,2020,Monday,September
2020-09-15,28,6075,1,2020,Tuesday,September
2020-09-16,47,8007,1,2020,Wednesday,September
2020-09-17,34,6791,1,2020,Thursday,September
2020-09-18,43,7617,1,2020,Friday,September
2020-09-19,27,8032,1,2020,Saturday,September
2020-09-20,28,7516,1,2020,Sunday,September
2020-09-21,16,6485,1,2020,Monday,September
2020-09-22,28,9730,1,2020,Tuesday,September
2020-09-23,39,5806,1,2020,Wednesday,September
2020-09-24,25,8841,1,2020,Thursday,September
2020-09-25,16,7050,1,2020,Friday,September
2020-09-26,24,5016,1,2020,Saturday,September
2020-09-27,18,8800,1,2020,Sunday,September
2020-09-28,39,9015,1,2020,Monday,September
2020-09-29,44,9058,1,2020,Tuesday,September
2020-09-30,21,8299,1,2020,Wednesday,September
2020-10-01,43,5940,1,2020,Thursday,October
2020-10-02,33,7373,1,2020,Friday,October
2020-10-03,28,5441,1,2020,Saturday,October
2020-10-04,16,8074,1,2020,Sunday,October
2020-10-05,48,6460,1,2020,Monday,October
2020-10-06,16,8542,1,2020,Tuesday,October
2020-10-07,37,8571,1,2020,Wednesday,October
2020-10-08,31,6138,1,2020,Thursday,October
2020-10-09,49,8687,1,2020,Friday,October
2020-10-10,24,8279,1,2020,Saturday,October
2020-10-11,50,9185,1,2020,Sunday,October
2020-10-12,15,7807,1,2020,Monday,October
2020-10-13,41,6794,1,2020,Tuesday,October
2020-10-14,33,7864,1,2020,Wednesday,October
2020-10-15,24,9825,1,2020,Thursday,October
2020-10-16,28,8970,1,2020,Friday,October
2020-10-17,29,7422,1,2020,Saturday,October
2020-10-18,39,7229,1,2020,Sunday,October
2020-10-19,29,7593,1,2020,Monday,October
2020-10-20,28,5976,1,2020,Tuesday,October
2020-10-21,37,7021,1,2020,Wednesday,October
2020-10-22,29,7332,1,2020,Thursday,October
2020-10-23,35,6269,1,2020,Friday,October
2020-10-24,42,6436,1,2020,Saturday,October
2020-10-25,27,9358,1,2020,Sunday,October
2020-10-26,22,8500,1,2020,Monday,October
2020-10-27,16,9978,1,2020,Tuesday,October
2020-10-28,47,6432,1,2020,Wednesday,October
2020-10-29,34,7837,1,2020,Thursday,October
2020-10-30,38,9917,1,2020,Friday,October
2020-10-31,30,7302,1,2020,Saturday,October
2020-11-01,41,7551,1,2020,Sunday,November
2020-11-02,46,8203,1,2020,Monday,November
2020-11-03,23,5133,1,2020,Tuesday,November
2020-11-04,33,6116,1,2020,Wednesday,November
2020-11-05,45,8785,1,2020,Thursday,November
2020-11-06,45,9863,1,2020,Friday,November
2020-11-07,31,9492,1,2020,Saturday,November
2020-11-08,27,5973,1,2020,Sunday,November
2020-11-09,47,9488,1,2020,Monday,November
2020-11-10,31,6133,1,2020,Tuesday,November
2020-11-11,36,8165,1,2020,Wednesday,November
2020-11-12,49,8607,1,2020,Thursday,November
2020-11-13,26,9406,1,2020,Friday,November
2020-11-14,50,9910,1,2020,Saturday,November
2020-11-15,48,5633,1,2020,Sunday,November
2020-11-16,27,7526,1,2020,Monday,November
2020-11-17,20,5761,1,2020,Tuesday,November
2020-11-18,23,7033,1,2020,Wednesday,November
2020-11-19,27,5660,1,2020,Thursday,November
2020-11-20,39,7476,1,2020,Friday,November
2020-11-21,29,6054,1,2020,Saturday,November
2020-11-22,35,7855,1,2020,Sunday,November
2020-11-23,50,5897,1,2020,Monday,November
2020-11-24,39,9270,1,2020,Tuesday,November
2020-11-25,36,6624,1,2020,Wednesday,November
2020-11-26,38,6164,1,2020,Thursday,November
2020-11-27,15,5550,1,2020,Friday,November
2020-11-28,42,5107,1,2020,Saturday,November
2020-11-29,15,8065,1,2020,Sunday,November
2020-11-30,37,9101,1,2020,Monday,November
2020-12-01,15,8240,1,2020,Tuesday,December
2020-12-02,25,6127,1,2020,Wednesday,December
2020-12-03,22,5557,1,2020,Thursday,December
2020-12-04,15,9855,1,2020,Friday,December
2020-12-05,26,5959,1,2020,Saturday,December
2020-12-06,37,5317,1,2020,Sunday,December
2020-12-07,41,6620,1,2020,Monday,December
2020-12-08,47,7628,1,2020,Tuesday,December
2020-12-09,34,9427,1,2020,Wednesday,December
2020-12-10,29,7186,1,2020,Thursday,December
2020-12-11,44,9598,1,2020,Friday,December
2020-12-12,47,9555,1,2020,Saturday,December
2020-12-13,44,6673,1,2020,Sunday,December
2020-12-14,17,7573,1,2020,Monday,December
2020-12-15,33,7072,1,2020,Tuesday,December
2020-12-16,41,7325,1,2020,Wednesday,December
2020-12-17,35,5102,1,2020,Thursday,December
2020-12-18,23,5229,1,2020,Friday,December
2020-12-19,45,6660,1,2020,Saturday,December
2020-12-20,44,6374,1,2020,Sunday,December
2020-12-21,25,9478,1,2020,Monday,December
2020-12-22,27,5655,1,2020,Tuesday,December
2020-12-23,31,9398,1,2020,Wednesday,December
2020-12-24,41,5430,1,2020,Thursday,December
2020-12-25,25,6101,1,2020,Friday,December
2020-12-26,16,9230,1,2020,Saturday,December
2020-12-27,16,6444,1,2020,Sunday,December
2020-12-28,39,7303,1,2020,Monday,December
2020-12-29,50,8324,1,2020,Tuesday,December
2020-12-30,16,9225,1,2020,Wednesday,December
2020-12-31,29,9751,1,2020,Thursday,December
2021-01-01,32,8649,1,2021,Friday,January
2021-01-02,36,5253,1,2021,Saturday,January
2021-01-03,33,8105,1,2021,Sunday,January
2021-01-04,33,7837,1,2021,Monday,January
2021-01-05,41,6673,1,2021,Tuesday,January
2021-01-06,16,8919,1,2021,Wednesday,January
2021-01-07,42,8068,1,2021,Thursday,January
2021-01-08,26,5025,1,2021,Friday,January
2021-01-09,43,6712,1,2021,Saturday,January
2021-01-10,41,9281,1,2021,Sunday,January
2021-01-11,30,8965,1,2021,Monday,January
2021-01-12,15,5875,1,2021,Tuesday,January
2021-01-13,23,6993,1,2021,Wednesday,January
2021-01-14,47,9230,1,2021,Thursday,January
2021-01-15,34,6149,1,2021,Friday,January
2021-01-16,31,9670,1,2021,Saturday,January
2021-01-17,34,9797,1,2021,Sunday,January
2021-01-18,33,6375,1,2021,Monday,January
2021-01-19,30,9970,1,2021,Tuesday,January
2021-01-20,35,6886,1,2021,Wednesday,January
2021-01-21,44,9877,1,2021,Thursday,January
2021-01-22,43,5911,1,2021,Friday,January
2021-01-23,19,9670,1,2021,Saturday,January
2021-01-24,24,5193,1,2021,Sunday,January
2021-01-25,47,9517,1,2021,Monday,January
2021-01-26,40,5629,1,2021,Tuesday,January
2021-01-27,22,9669,1,2021,Wednesday,January
2021-01-28,45,6974,1,2021,Thursday,January
2021-01-29,32,6229,1,2021,Friday,January
2021-01-30,45,8150,1,2021,Saturday,January
2021-01-31,16,5242,1,2021,Sunday,January
2021-02-01,49,7423,1,2021,Monday,February
2021-02-02,18,6103,1,2021,Tuesday,February
2021-02-03,41,7229,1,2021,Wednesday,February
2021-02-04,36,7193,1,2021,Thursday,February
2021-02-05,35,7126,1,2021,Friday,February
2021-02-06,31,5201,1,2021,Saturday,February
2021-02-07,43,6333,1,2021,Sunday,February
2021-02-08,38,8355,1,2021,Monday,February
2021-02-09,43,8051,1,2021,Tuesday,February
2021-02-10,40,8462,1,2021,Wednesday,February
2021-02-11,43,7226,1,2021,Thursday,February
2021-02-12,36,8061,1,2021,Friday,February
2021-02-13,38,8814,1,2021,Saturday,February
2021-02-14,15,8500,1,2021,Sunday,February
2021-02-15,38,9340,1,2021,Monday,February
2021-02-16,25,6955,1,2021,Tuesday,February
2021-02-17,50,5141,1,2021,Wednesday,February
2021-02-18,47,7526,1,2021,Thursday,February
2021-02-19,36,7986,1,2021,Friday,February
2021-02-20,33,8405,1,2021,Saturday,February
2021-02-21,21,5254,1,2021,Sunday,February
2021-02-22,21,5684,1,2021,Monday,February
2021-02-23,39,8610,1,2021,Tuesday,February
2021-02-24,20,5904,1,2021,Wednesday,February
2021-02-25,41,7851,1,2021,Thursday,February
2021-02-26,32,8499,1,2021,Friday,February
2021-02-27,15,6990,1,2021,Saturday,February
2021-02-28,34,7959,1,2021,Sunday,February
2021-03-01,46,6953,1,2021,Monday,March
2021-03-02,40,7026,1,2021,Tuesday,March
2021-03-03,18,8091,1,2021,Wednesday,March
2021-03-04,46,7720,1,2021,Thursday,March
2021-03-05,25,6282,1,2021,Friday,March
2021-03-06,19,6964,1,2021,Saturday,March
2021-03-07,36,9878,1,2021,Sunday,March
2021-03-08,45,5341,1,2021,Monday,March
2021-03-09,34,7812,1,2021,Tuesday,March
2021-03-10,37,7053,1,2021,Wednesday,March
2021-03-11,25,9784,1,2021,Thursday,March
2021-03-12,29,5957,1,2021,Friday,March
2021-03-13,17,8991,1,2021,Saturday,March
2021-03-14,39,9157,1,2021,Sunday,March
2021-03-15,18,7692,1,2021,Monday,March
2021-03-16,33,8984,1,2021,Tuesday,March
2021-03-17,33,8337,1,2021,Wednesday,March
2021-03-18,37,7474,1,2021,Thursday,March
2021-03-19,31,6600,1,2021,Friday,March
2021-03-20,17,9636,1,2021,Saturday,March
2021-03-21,37,7818,1,2021,Sunday,March
2021-03-22,40,7601,1,2021,Monday,March
2021-03-23,16,8402,1,2021,Tuesday,March
2021-03-24,43,5009,1,2021,Wednesday,March
2021-03-25,50,7839,1,2021,Thursday,March
2021-03-26,47,7868,1,2021,Friday,March
2021-03-27,40,9660,1,2021,Saturday,March
2021-03-28,43,6130,1,2021,Sunday,March
2021-03-29,21,7652,1,2021,Monday,March
2021-03-30,21,9588,1,2021,Tuesday,March
2021-03-31,25,7154,1,2021,Wednesday,March
2021-04-01,25,6809,1,2021,Thursday,April
2021-04-02,29,6547,1,2021,Friday,April
2021-04-03,26,6193,1,2021,Saturday,April
2021-04-04,25,5469,1,2021,Sunday,April
2021-04-05,40,7692,1,2021,Monday,April
2021-04-06,17,7296,1,2021,Tuesday,April
2021-04-07,17,5608,1,2021,Wednesday,April
2021-04-08,33,7142,1,2021,Thursday,April
2021-04-09,32,9567,1,2021,Friday,April
2021-04-10,25,9010,1,2021,Saturday,April
2021-04-11,24,8556,1,2021,Sunday,April
2021-04-12,40,7106,1,2021,Monday,April
2021-04-13,28,9665,1,2021,Tuesday,April
2021-04-14,18,5598,1,2021,Wednesday,April
2021-04-15,23,8752,1,2021,Thursday,April
2021-04-16,19,9442,1,2021,Friday,April
2021-04-17,31,8826,1,2021,Saturday,April
2021-04-18,25,9932,1,2021,Sunday,April
2021-04-19,44,6525,1,2021,Monday,April
2021-04-20,37,9830,1,2021,Tuesday,April
2021-04-21,34,8355,1,2021,Wednesday,April
2021-04-22,36,7556,1,2021,Thursday,April
2021-04-23,30,8458,1,2021,Friday,April
2021-04-24,19,6909,1,2021,Saturday,April
2021-04-25,36,5325,1,2021,Sunday,April
2021-04-26,26,5393,1,2021,Monday,April
2021-04-27,44,6379,1,2021,Tuesday,April
2021-04-28,50,8807,1,2021,Wednesday,April
2021-04-29,48,8334,1,2021,Thursday,April
2021-04-30,50,9825,1,2021,Friday,April
2021-05-01,31,8538,1,2021,Saturday,May
2021-05-02,30,6788,1,2021,Sunday,May
2021-05-03,29,6480,1,2021,Monday,May
2021-05-04,38,9958,1,2021,Tuesday,May
2021-05-05,45,9474,1,2021,Wednesday,May
2021-05-06,33,8424,1,2021,Thursday,May
2021-05-07,30,6049,1,2021,Friday,May
2021-05-08,47,5494,1,2021,Saturday,May
2021-05-09,23,7956,1,2021,Sunday,May
2021-05-10,50,6133,1,2021,Monday,May
2021-05-11,46,8646,1,2021,Tuesday,May
2021-05-12,32,9081,1,2021,Wednesday,May
2021-05-13,19,9954,1,2021,Thursday,May
2021-05-14,36,8376,1,2021,Friday,May
2021-05-15,42,6707,1,2021,Saturday,May
2021-05-16,16,7378,1,2021,Sunday,May
2021-05-17,29,7188,1,2021,Monday,May
2021-05-18,30,7381,1,2021,Tuesday,May
2021-05-19,36,7037,1,2021,Wednesday,May
2021-05-20,21,7565,1,2021,Thursday,May
2021-05-21,19,8735,1,2021,Friday,May
2021-05-22,36,6069,1,2021,Saturday,May
2021-05-23,43,6114,1,2021,Sunday,May
2021-05-24,45,9866,1,2021,Monday,May
2021-05-25,45,7713,1,2021,Tuesday,May
2021-05-26,37,6761,1,2021,Wednesday,May
2021-05-27,30,5418,1,2021,Thursday,May
2021-05-28,41,7312,1,2021,Friday,May
2021-05-29,21,5802,1,2021,Saturday,May
2021-05-30,39,6725,1,2021,Sunday,May
2021-05-31,26,8984,1,2021,Monday,May
2021-06-01,50,5483,1,2021,Tuesday,June
2021-06-02,25,9203,1,2021,Wednesday,June
2021-06-03,25,5084,1,2021,Thursday,June
2021-06-04,50,8233,1,2021,Friday,June
2021-06-05,23,5279,1,2021,Saturday,June
2021-06-06,20,6809,1,2021,Sunday,June
2021-06-07,15,7493,1,2021,Monday,June
2021-06-08,26,9243,1,2021,Tuesday,June
2021-06-09,29,8490,1,2021,Wednesday,June
2021-06-10,33,9582,1,2021,Thursday,June
2021-06-11,45,5439,1,2021,Friday,June
2021-06-12,21,6101,1,2021,Saturday,June
2021-06-13,18,9507,1,2021,Sunday,June
2021-06-14,35,9533,1,2021,Monday,June
2021-06-15,22,9645,1,2021,Tuesday,June
2021-06-16,39,7005,1,2021,Wednesday,June
2021-06-17,32,6757,1,2021,Thursday,June
2021-06-18,30,7204,1,2021,Friday,June
2021-06-19,30,8929,1,2021,Saturday,June
2021-06-20,50,5713,1,2021,Sunday,June
2021-06-21,35,6243,1,2021,Monday,June
2021-06-22,48,8660,1,2021,Tuesday,June
2021-06-23,28,6912,1,2021,Wednesday,June
2021-06-24,37,5819,1,2021,Thursday,June
2021-06-25,32,9468,1,2021,Friday,June
2021-06-26,41,5271,1,2021,Saturday,June
2021-06-27,39,7584,1,2021,Sunday,June
2021-06-28,36,6299,1,2021,Monday,June
2021-06-29,39,8764,1,2021,Tuesday,June
2021-06-30,24,8457,1,2021,Wednesday,June
2021-07-01,24,7308,1,2021,Thursday,July
2021-07-02,23,8780,1,2021,Friday,July
2021-07-03,39,6509,1,2021,Saturday,July
2021-07-04,19,5092,1,2021,Sunday,July
2021-07-05,24,5893,1,2021,Monday,July
2021-07-06,23,5222,1,2021,Tuesday,July
2021-07-07,15,8179,1,2021,Wednesday,July
2021-07-08,29,7943,1,2021,Thursday,July
2021-07-09,27,8252,1,2021,Friday,July
2021-07-10,26,9120,1,2021,Saturday,July
2021-07-11,15,8991,1,2021,Sunday,July
2021-07-12,43,5801,1,2021,Monday,July
2021-07-13,18,9070,1,2021,Tuesday,July
2021-07-14,43,6032,1,2021,Wednesday,July
2021-07-15,37,8524,1,2021,Thursday,July
2021-07-16,43,6782,1,2021,Friday,July
2021-07-17,48,5452,1,2021,Saturday,July
2021-07-18,41,5538,1,2021,Sunday,July
2021-07-19,15,5860,1,2021,Monday,July
2021-07-20,15,7090,1,2021,Tuesday,July
2021-07-21,30,8236,1,2021,Wednesday,July
2021-07-22,24,7868,1,2021,Thursday,July
2021-07-23,28,5445,1,2021,Friday,July
2021-07-24,45,5225,1,2021,Saturday,July
2021-07-25,25,6372,1,2021,Sunday,July
2021-07-26,27,8234,1,2021,Monday,July
2021-07-27,31,6935,1,2021,Tuesday,July
2021-07-28,23,9700,1,2021,Wednesday,July
2021-07-29,49,7048,1,2021,Thursday,July
2021-07-30,33,5454,1,2021,Friday,July
2021-07-31,28,9947,1,2021,Saturday,July
2021-08-01,40,6668,1,2021,Sunday,August
2021-08-02,26,5141,1,2021,Monday,August
2021-08-03,24,6768,1,2021,Tuesday,August
2021-08-04,43,5210,1,2021,Wednesday,August
2021-08-05,40,5448,1,2021,Thursday,August
2021-08-06,24,7789,1,2021,Friday,August
2021-08-07,38,7387,1,2021,Saturday,August
2021-08-08,19,8119,1,2021,Sunday,August
2021-08-09,38,9191,1,2021,Monday,August
2021-08-10,49,5502,1,2021,Tuesday,August
2021-08-11,30,7270,1,2021,Wednesday,August
2021-08-12,38,6578,1,2021,Thursday,August
2021-08-13,35,6081,1,2021,Friday,August
2021-08-14,38,7826,1,2021,Saturday,August
2021-08-15,31,6159,1,2021,Sunday,August
2021-08-16,20,9058,1,2021,Monday,August
2021-08-17,19,7918,1,2021,Tuesday,August
2021-08-18,27,5616,1,2021,Wednesday,August
2021-08-19,39,9855,1,2021,Thursday,August
2021-08-20,17,5980,1,2021,Friday,August
2021-08-21,17,5682,1,2021,Saturday,August
2021-08-22,30,8167,1,2021,Sunday,August
2021-08-23,46,7617,1,2021,Monday,August
2021-08-24,39,8848,1,2021,Tuesday,August
2021-08-25,34,5266,1,2021,Wednesday,August
2021-08-26,27,9249,1,2021,Thursday,August
2021-08-27,24,8466,1,2021,Friday,August
2021-08-28,37,5301,1,2021,Saturday,August
2021-08-29,45,9915,1,2021,Sunday,August
2021-08-30,44,8932,1,2021,Monday,August
2021-08-31,22,7381,1,2021,Tuesday,August
2021-09-01,20,7925,1,2021,Wednesday,September
2021-09-02,50,7625,1,2021,Thursday,September
2021-09-03,41,5755,1,2021,Friday,September
2021-09-04,31,8095,1,2021,Saturday,September
2021-09-05,32,5014,1,2021,Sunday,September
2021-09-06,28,8616,1,2021,Monday,September
2021-09-07,30,7115,1,2021,Tuesday,September
2021-09-08,35,6075,1,2021,Wednesday,September
2021-09-09,29,5030,1,2021,Thursday,September
2021-09-10,41,9329,1,2021,Friday,September
2021-09-11,39,6890,1,2021,Saturday,September
2021-09-12,36,8187,1,2021,Sunday,September
2021-09-13,24,9851,1,2021,Monday,September
2021-09-14,46,6881,1,2021,Tuesday,September
2021-09-15,44,9544,1,2021,Wednesday,September
2021-09-16,25,7597,1,2021,Thursday,September
2021-09-17,23,5185,1,2021,Friday,September
2021-09-18,36,8253,1,2021,Saturday,September
2021-09-19,35,6403,1,2021,Sunday,September
2021-09-20,24,6316,1,2021,Monday,September
2021-09-21,39,9959,1,2021,Tuesday,September
2021-09-22,17,8298,1,2021,Wednesday,September
2021-09-23,45,5620,1,2021,Thursday,September
2021-09-24,28,5229,1,2021,Friday,September
2021-09-25,48,6550,1,2021,Saturday,September
2021-09-26,24,9449,1,2021,Sunday,September
2021-09-27,24,7350,1,2021,Monday,September
2021-09-28,26,8122,1,2021,Tuesday,September
2021-09-29,31,9601,1,2021,Wednesday,September
2021-09-30,17,8707,1,2021,Thursday,September
2021-10-01,33,6905,1,2021,Friday,October
2021-10-02,20,6065,1,2021,Saturday,October
2021-10-03,44,7706,1,2021,Sunday,October
2021-10-04,37,7809,1,2021,Monday,October
2021-10-05,35,6069,1,2021,Tuesday,October
2021-10-06,26,6265,1,2021,Wednesday,October
2021-10-07,38,8823,1,2021,Thursday,October
2021-10-08,15,7693,1,2021,Friday,October
2021-10-09,49,7881,1,2021,Saturday,October
2021-10-10,38,6459,1,2021,Sunday,October
2021-10-11,30,7391,1,2021,Monday,October
2021-10-12,38,7694,1,2021,Tuesday,October
2021-10-13,28,5348,1,2021,Wednesday,October
2021-10-14,28,6860,1,2021,Thursday,October
2021-10-15,50,8935,1,2021,Friday,October
2021-10-16,20,8738,1,2021,Saturday,October
2021-10-17,29,9359,1,2021,Sunday,October
2021-10-18,18,7879,1,2021,Monday,October
2021-10-19,33,8818,1,2021,Tuesday,October
2021-10-20,40,9003,1,2021,Wednesday,October
2021-10-21,35,9891,1,2021,Thursday,October
2021-10-22,33,9664,1,2021,Friday,October
2021-10-23,36,9668,1,2021,Saturday,October
2021-10-24,40,8282,1,2021,Sunday,October
2021-10-25,43,9728,1,2021,Monday,October
2021-10-26,41,8114,1,2021,Tuesday,October
2021-10-27,44,5485,1,2021,Wednesday,October
2021-10-28,41,9892,1,2021,Thursday,October
2021-10-29,20,5617,1,2021,Friday,October
2021-10-30,18,6958,1,2021,Saturday,October
2021-10-31,22,5569,1,2021,Sunday,October
2021-11-01,46,5532,1,2021,Monday,November
2021-11-02,38,8022,1,2021,Tuesday,November
2021-11-03,44,9614,1,2021,Wednesday,November
2021-11-04,21,9832,1,2021,Thursday,November
2021-11-05,29,9263,1,2021,Friday,November
2021-11-06,47,9078,1,2021,Saturday,November
2021-11-07,20,6967,1,2021,Sunday,November
2021-11-08,36,6620,1,2021,Monday,November
2021-11-09,16,7851,1,2021,Tuesday,November
2021-11-10,50,5542,1,2021,Wednesday,November
2021-11-11,39,8590,1,2021,Thursday,November
2021-11-12,34,9500,1,2021,Friday,November
2021-11-13,17,5964,1,2021,Saturday,November
2021-11-14,23,7307,1,2021,Sunday,November
2021-11-15,46,6218,1,2021,Monday,November
2021-11-16,15,8939,1,2021,Tuesday,November
2021-11-17,36,6545,1,2021,Wednesday,November
2021-11-18,41,8907,1,2021,Thursday,November
2021-11-19,42,5973,1,2021,Friday,November
2021-11-20,30,8207,1,2021,Saturday,November
2021-11-21,23,9367,1,2021,Sunday,November
2021-11-22,41,8465,1,2021,Monday,November
2021-11-23,34,7289,1,2021,Tuesday,November
2021-11-24,19,9645,1,2021,Wednesday,November
2021-11-25,18,6717,1,2021,Thursday,November
2021-11-26,21,8138,1,2021,Friday,November
2021-11-27,15,6320,1,2021,Saturday,November
2021-11-28,41,5285,1,2021,Sunday,November
2021-11-29,40,9807,1,2021,Monday,November
2021-11-30,20,5336,1,2021,Tuesday,November
2021-12-01,18,5736,1,2021,Wednesday,December
2021-12-02,28,8873,1,2021,Thursday,December
2021-12-03,31,9570,1,2021,Friday,December
2021-12-04,35,5034,1,2021,Saturday,December
2021-12-05,40,8807,1,2021,Sunday,December
2021-12-06,28,8484,1,2021,Monday,December
2021-12-07,35,5309,1,2021,Tuesday,December
2021-12-08,44,9544,1,2021,Wednesday,December
2021-12-09,41,8244,1,2021,Thursday,December
2021-12-10,29,9682,1,2021,Friday,December
2021-12-11,22,9801,1,2021,Saturday,December
2021-12-12,50,8877,1,2021,Sunday,December
2021-12-13,28,9380,1,2021,Monday,December
2021-12-14,50,7753,1,2021,Tuesday,December
2021-12-15,33,8149,1,2021,Wednesday,December
2021-12-16,28,6119,1,2021,Thursday,December
2021-12-17,22,7525,1,2021,Friday,December
2021-12-18,32,8377,1,2021,Saturday,December
2021-12-19,18,7900,1,2021,Sunday,December
2021-12-20,35,5966,1,2021,Monday,December
2021-12-21,23,9351,1,2021,Tuesday,December
2021-12-22,40,5592,1,2021,Wednesday,December
2021-12-23,45,8638,1,2021,Thursday,December
2021-12-24,39,8924,1,2021,Friday,December
