Fecha,Productos,Ingreso,Tienda
04/12/2020,39,5057,4
05/12/2020,21,5847,4
06/12/2020,44,9881,4
07/12/2020,23,5515,4
08/12/2020,23,9850,4
09/12/2020,35,7357,4
10/12/2020,17,7522,4
11/12/2020,38,7013,4
12/12/2020,18,7001,4
13/12/2020,17,6842,4
14/12/2020,46,6586,4
15/12/2020,27,9383,4
16/12/2020,35,9418,4
17/12/2020,32,7812,4
18/12/2020,32,6883,4
19/12/2020,26,9339,4
20/12/2020,40,8967,4
21/12/2020,15,6218,4
22/12/2020,36,7829,4
23/12/2020,50,8009,4
24/12/2020,37,5043,4
25/12/2020,20,7137,4
26/12/2020,21,8199,4
27/12/2020,20,6284,4
28/12/2020,17,7099,4
29/12/2020,26,6709,4
30/12/2020,17,9128,4
31/12/2020,39,8012,4
01/01/2021,32,7084,4
02/01/2021,42,9059,4
03/01/2021,48,9040,4
04/01/2021,28,9714,4
05/01/2021,36,7762,4
06/01/2021,45,7564,4
07/01/2021,29,8955,4
08/01/2021,39,9926,4
09/01/2021,17,7927,4
10/01/2021,23,9608,4
11/01/2021,42,8327,4
12/01/2021,27,8207,4
13/01/2021,35,8033,4
14/01/2021,35,5079,4
15/01/2021,29,5350,4
16/01/2021,26,5429,4
17/01/2021,31,5882,4
18/01/2021,28,6026,4
19/01/2021,26,9971,4
20/01/2021,45,9452,4
21/01/2021,28,7691,4
22/01/2021,35,6359,4
23/01/2021,32,7861,4
24/01/2021,37,6517,4
25/01/2021,28,8713,4
26/01/2021,39,7135,4
27/01/2021,19,8962,4
28/01/2021,29,9690,4
29/01/2021,30,7544,4
30/01/2021,15,7053,4
31/01/2021,35,6379,4
01/02/2021,40,5994,4
02/02/2021,38,9873,4
03/02/2021,17,5222,4
04/02/2021,40,8351,4
05/02/2021,48,7887,4
06/02/2021,34,8035,4
07/02/2021,24,7598,4
08/02/2021,49,5503,4
09/02/2021,17,9332,4
10/02/2021,15,8159,4
11/02/2021,40,6909,4
12/02/2021,49,9370,4
13/02/2021,45,5278,4
14/02/2021,36,9628,4
15/02/2021,15,6454,4
16/02/2021,44,5071,4
17/02/2021,36,6568,4
18/02/2021,47,5541,4
19/02/2021,15,9687,4
20/02/2021,31,7102,4
21/02/2021,27,6901,4
22/02/2021,16,7942,4
23/02/2021,31,9461,4
24/02/2021,31,9079,4
25/02/2021,20,5581,4
26/02/2021,18,7547,4
27/02/2021,23,9294,4
28/02/2021,45,5956,4
01/03/2021,16,6557,4
02/03/2021,40,6810,4
03/03/2021,30,8240,4
04/03/2021,31,9112,4
05/03/2021,29,6648,4
06/03/2021,40,8413,4
07/03/2021,29,7479,4
08/03/2021,24,8118,4
09/03/2021,34,5903,4
10/03/2021,45,8541,4
11/03/2021,47,8994,4
12/03/2021,22,7360,4
13/03/2021,20,9911,4
14/03/2021,41,6350,4
15/03/2021,44,8596,4
16/03/2021,32,6296,4
17/03/2021,40,7763,4
18/03/2021,25,7064,4
19/03/2021,49,5257,4
20/03/2021,42,5401,4
21/03/2021,18,9120,4
22/03/2021,37,7013,4
23/03/2021,19,6853,4
24/03/2021,21,8810,4
25/03/2021,45,8557,4
26/03/2021,46,5896,4
27/03/2021,46,9878,4
28/03/2021,44,5829,4
29/03/2021,31,5409,4
30/03/2021,22,5572,4
31/03/2021,37,8081,4
01/04/2021,24,8493,4
02/04/2021,24,8091,4
03/04/2021,27,8810,4
04/04/2021,40,5031,4
05/04/2021,49,9267,4
06/04/2021,20,5457,4
07/04/2021,20,7330,4
08/04/2021,16,7762,4
09/04/2021,19,5690,4
10/04/2021,19,5975,4
11/04/2021,39,8587,4
12/04/2021,17,6517,4
13/04/2021,26,7601,4
14/04/2021,17,9134,4
15/04/2021,38,9297,4
16/04/2021,38,8757,4
17/04/2021,17,8543,4
18/04/2021,37,8265,4
19/04/2021,27,9637,4
20/04/2021,17,8451,4
21/04/2021,32,8133,4
22/04/2021,24,6373,4
23/04/2021,22,6961,4
24/04/2021,18,5174,4
25/04/2021,20,9442,4
26/04/2021,36,5775,4
27/04/2021,27,6780,4
28/04/2021,47,8273,4
29/04/2021,16,5696,4
30/04/2021,42,5215,4
01/05/2021,45,6828,4
02/05/2021,25,6579,4
03/05/2021,40,5682,4
04/05/2021,32,5862,4
05/05/2021,25,5492,4
06/05/2021,45,7445,4
07/05/2021,20,6187,4
08/05/2021,22,7903,4
09/05/2021,18,9109,4
10/05/2021,46,6255,4
11/05/2021,47,7023,4
12/05/2021,18,6220,4
13/05/2021,23,6034,4
14/05/2021,44,7126,4
15/05/2021,34,5031,4
16/05/2021,42,7836,4
17/05/2021,46,5229,4
18/05/2021,36,5355,4
19/05/2021,44,7936,4
20/05/2021,31,9192,4
21/05/2021,31,7862,4
22/05/2021,48,5682,4
23/05/2021,43,7708,4
24/05/2021,23,7775,4
25/05/2021,18,9109,4
26/05/2021,18,9019,4
27/05/2021,36,5353,4
28/05/2021,44,7901,4
29/05/2021,23,7909,4
30/05/2021,49,8946,4
31/05/2021,44,9421,4
01/06/2021,37,9046,4
02/06/2021,41,9636,4
03/06/2021,48,8188,4
04/06/2021,28,5019,4
05/06/2021,33,8081,4
06/06/2021,16,5871,4
07/06/2021,27,6611,4
08/06/2021,40,8715,4
09/06/2021,49,7287,4
10/06/2021,46,6009,4
11/06/2021,20,6265,4
12/06/2021,25,6289,4
13/06/2021,27,9134,4
14/06/2021,35,8823,4
15/06/2021,33,6837,4
16/06/2021,35,8107,4
17/06/2021,44,6111,4
18/06/2021,46,5737,4
19/06/2021,45,7996,4
20/06/2021,35,8030,4
21/06/2021,38,8042,4
22/06/2021,46,7673,4
23/06/2021,17,7159,4
24/06/2021,17,7035,4
25/06/2021,23,9486,4
26/06/2021,34,8096,4
27/06/2021,31,9928,4
28/06/2021,25,8467,4
29/06/2021,36,7016,4
30/06/2021,49,8642,4
01/07/2021,34,5938,4
02/07/2021,32,9619,4
03/07/2021,45,6062,4
04/07/2021,40,9830,4
05/07/2021,27,9622,4
06/07/2021,31,7203,4
07/07/2021,34,7043,4
08/07/2021,24,9026,4
09/07/2021,26,8895,4
10/07/2021,37,6732,4
11/07/2021,48,5854,4
12/07/2021,15,8532,4
13/07/2021,35,7713,4
14/07/2021,19,5446,4
15/07/2021,24,6211,4
16/07/2021,35,9365,4
17/07/2021,35,5969,4
18/07/2021,32,6047,4
19/07/2021,36,6387,4
20/07/2021,18,8969,4
21/07/2021,25,5198,4
22/07/2021,35,5824,4
23/07/2021,43,9192,4
24/07/2021,20,7539,4
25/07/2021,28,6931,4
26/07/2021,22,8952,4
27/07/2021,21,9254,4
28/07/2021,21,5111,4
29/07/2021,29,9759,4
30/07/2021,41,5335,4
31/07/2021,20,7172,4
01/08/2021,16,9381,4
02/08/2021,21,9362,4
03/08/2021,26,7754,4
04/08/2021,44,6763,4
05/08/2021,17,7805,4
06/08/2021,41,6851,4
07/08/2021,19,5480,4
08/08/2021,41,9159,4
09/08/2021,35,8192,4
10/08/2021,28,5489,4
11/08/2021,19,5213,4
12/08/2021,34,8434,4
13/08/2021,26,5681,4
14/08/2021,39,9466,4
15/08/2021,22,8186,4
16/08/2021,29,7904,4
17/08/2021,47,9843,4
18/08/2021,37,8759,4
19/08/2021,20,8153,4
20/08/2021,39,5259,4
21/08/2021,19,6314,4
22/08/2021,41,8349,4
23/08/2021,29,9640,4
24/08/2021,33,7614,4
25/08/2021,40,5147,4
26/08/2021,31,5500,4
27/08/2021,30,6663,4
28/08/2021,38,8330,4
29/08/2021,42,9516,4
30/08/2021,29,6105,4
31/08/2021,28,9472,4
01/09/2021,17,9473,4
02/09/2021,36,6651,4
03/09/2021,44,5906,4
04/09/2021,40,8173,4
05/09/2021,43,5978,4
06/09/2021,43,8354,4
07/09/2021,29,7569,4
08/09/2021,38,9758,4
09/09/2021,28,8321,4
10/09/2021,34,5986,4
11/09/2021,30,5266,4
12/09/2021,39,8539,4
13/09/2021,21,9110,4
14/09/2021,37,5101,4
15/09/2021,31,8874,4
16/09/2021,41,7961,4
17/09/2021,42,9506,4
18/09/2021,18,8076,4
19/09/2021,42,6925,4
20/09/2021,17,6214,4
21/09/2021,26,9159,4
22/09/2021,41,7540,4
23/09/2021,32,8344,4
24/09/2021,49,6177,4
25/09/2021,21,7273,4
26/09/2021,22,8313,4
27/09/2021,50,5132,4
28/09/2021,18,6295,4
29/09/2021,42,8273,4
30/09/2021,43,8551,4
01/10/2021,37,5616,4
02/10/2021,50,9275,4
03/10/2021,33,5828,4
04/10/2021,28,5673,4
05/10/2021,34,6291,4
06/10/2021,32,8729,4
07/10/2021,39,7247,4
08/10/2021,28,5086,4
09/10/2021,36,7450,4
10/10/2021,44,7587,4
11/10/2021,48,8519,4
12/10/2021,20,7728,4
13/10/2021,30,9608,4
14/10/2021,32,8897,4
15/10/2021,38,7795,4
16/10/2021,27,7768,4
17/10/2021,43,6804,4
18/10/2021,50,5036,4
19/10/2021,18,9398,4
20/10/2021,29,6319,4
21/10/2021,38,9712,4
22/10/2021,23,7078,4
23/10/2021,25,8617,4
24/10/2021,27,5296,4
25/10/2021,18,5690,4
26/10/2021,25,7688,4
27/10/2021,18,8136,4
28/10/2021,44,6003,4
29/10/2021,50,8190,4
30/10/2021,31,7304,4
31/10/2021,35,9539,4
01/11/2021,39,9212,4
02/11/2021,17,6224,4
03/11/2021,44,9546,4
04/11/2021,41,8822,4
05/11/2021,47,5498,4
06/11/2021,24,5853,4
07/11/2021,47,8800,4
08/11/2021,45,7150,4
09/11/2021,35,6637,4
10/11/2021,33,7383,4
11/11/2021,37,7319,4
12/11/2021,33,5796,4
13/11/2021,43,7312,4
14/11/2021,29,7780,4
15/11/2021,41,9669,4
16/11/2021,29,7865,4
17/11/2021,38,5617,4
18/11/2021,25,9448,4
19/11/2021,19,6345,4
20/11/2021,30,8333,4
21/11/2021,39,7009,4
22/11/2021,42,8295,4
23/11/2021,26,5309,4
24/11/2021,28,6223,4
25/11/2021,38,5422,4
26/11/2021,33,5054,4
27/11/2021,16,8049,4
28/11/2021,25,5016,4
29/11/2021,50,7296,4
30/11/2021,30,8998,4
01/12/2021,47,7582,4
02/12/2021,47,9098,4
03/12/2021,20,5388,4
04/12/2021,27,7625,4
05/12/2021,47,7976,4
06/12/2021,19,6090,4
07/12/2021,17,8036,4
08/12/2021,26,9717,4
09/12/2021,50,5072,4
10/12/2021,47,7882,4
11/12/2021,37,7169,4
12/12/2021,27,8574,4
13/12/2021,18,5897,4
14/12/2021,41,9368,4
15/12/2021,27,8036,4
16/12/2021,15,7797,4
17/12/2021,37,6649,4
18/12/2021,40,7725,4
19/12/2021,49,7360,4
20/12/2021,34,5668,4
21/12/2021,47,6815,4
22/12/2021,37,8311,4
23/12/2021,36,6044,4
24/12/2021,38,6032,4
25/12/2021,36,6416,4
26/12/2021,44,6708,4
27/12/2021,24,7959,4
28/12/2021,27,8049,4
29/12/2021,40,9696,4
30/12/2021,40,5803,4
31/12/2021,44,6982,4
01/01/2019,17,7011,5
02/01/2019,19,6679,5
03/01/2019,46,8868,5
04/01/2019,16,7275,5
05/01/2019,29,5495,5
06/01/2019,29,8784,5
07/01/2019,22,5064,5
08/01/2019,28,9308,5
09/01/2019,39,5264,5
10/01/2019,36,7844,5
11/01/2019,42,7833,5
12/01/2019,48,6430,5
13/01/2019,36,6817,5
14/01/2019,34,5689,5
15/01/2019,29,5984,5
16/01/2019,28,9663,5
17/01/2019,20,7131,5
18/01/2019,50,5984,5
19/01/2019,32,5888,5
20/01/2019,16,7299,5
21/01/2019,37,9716,5
22/01/2019,31,6222,5
23/01/2019,33,9146,5
24/01/2019,44,7702,5
25/01/2019,21,5839,5
26/01/2019,45,9662,5
27/01/2019,24,5428,5
28/01/2019,43,9404,5
29/01/2019,29,7061,5
30/01/2019,36,6219,5
31/01/2019,18,7690,5
01/02/2019,48,7690,5
02/02/2019,16,9836,5
03/02/2019,24,5336,5
04/02/2019,35,7318,5
05/02/2019,35,5015,5
06/02/2019,15,8224,5
07/02/2019,23,9057,5
08/02/2019,17,9484,5
09/02/2019,39,9997,5
10/02/2019,50,6788,5
11/02/2019,41,8948,5
12/02/2019,38,8270,5
13/02/2019,40,8792,5
14/02/2019,24,8102,5
15/02/2019,31,6778,5
16/02/2019,24,5172,5
17/02/2019,24,7748,5
18/02/2019,36,7380,5
19/02/2019,47,7924,5
20/02/2019,34,6715,5
21/02/2019,45,7895,5
22/02/2019,19,5092,5
23/02/2019,16,9056,5
24/02/2019,21,9506,5
25/02/2019,35,7575,5
26/02/2019,20,6845,5
27/02/2019,19,6097,5
28/02/2019,18,7856,5
01/03/2019,39,9363,5
02/03/2019,23,6255,5
03/03/2019,26,9198,5
04/03/2019,45,6000,5
05/03/2019,50,8589,5
06/03/2019,21,7838,5
07/03/2019,33,6681,5
08/03/2019,47,7070,5
09/03/2019,42,5857,5
10/03/2019,20,9467,5
11/03/2019,18,7856,5
12/03/2019,49,7557,5
13/03/2019,37,8311,5
14/03/2019,45,9696,5
15/03/2019,44,6060,5
16/03/2019,45,8162,5
17/03/2019,26,8301,5
18/03/2019,25,9198,5
19/03/2019,48,9746,5
20/03/2019,19,9605,5
21/03/2019,31,8786,5
22/03/2019,48,7147,5
23/03/2019,15,6398,5
24/03/2019,24,9054,5
25/03/2019,36,7835,5
26/03/2019,40,8391,5
27/03/2019,45,9615,5
28/03/2019,19,5780,5
29/03/2019,35,8859,5
30/03/2019,28,7407,5
31/03/2019,24,5719,5
01/04/2019,46,6713,5
02/04/2019,42,6407,5
03/04/2019,32,9676,5
04/04/2019,18,8618,5
05/04/2019,24,5134,5
06/04/2019,15,5944,5
07/04/2019,24,5153,5
08/04/2019,16,9832,5
09/04/2019,42,6720,5
10/04/2019,43,8675,5
11/04/2019,39,7267,5
12/04/2019,32,5942,5
13/04/2019,32,7769,5
14/04/2019,16,9375,5
15/04/2019,31,8895,5
16/04/2019,41,8682,5
17/04/2019,40,6486,5
18/04/2019,23,9747,5
19/04/2019,34,5733,5
20/04/2019,49,8996,5
21/04/2019,33,9478,5
22/04/2019,43,8118,5
23/04/2019,25,9778,5
24/04/2019,18,6681,5
25/04/2019,19,7501,5
26/04/2019,18,5276,5
27/04/2019,44,8918,5
28/04/2019,44,6438,5
29/04/2019,49,5495,5
30/04/2019,24,8595,5
01/05/2019,23,5701,5
02/05/2019,23,8149,5
03/05/2019,41,7181,5
04/05/2019,26,8609,5
05/05/2019,40,5777,5
06/05/2019,23,6436,5
07/05/2019,36,8196,5
08/05/2019,15,7647,5
09/05/2019,29,7529,5
10/05/2019,25,7948,5
11/05/2019,16,7224,5
12/05/2019,18,8790,5
13/05/2019,23,7495,5
14/05/2019,17,9825,5
15/05/2019,22,5537,5
16/05/2019,50,5680,5
17/05/2019,36,9628,5
18/05/2019,41,6594,5
19/05/2019,36,5362,5
20/05/2019,24,7457,5
21/05/2019,38,7428,5
22/05/2019,33,5040,5
23/05/2019,49,9180,5
24/05/2019,34,8323,5
25/05/2019,33,7143,5
26/05/2019,22,5507,5
27/05/2019,18,6770,5
28/05/2019,27,5594,5
29/05/2019,36,8436,5
30/05/2019,39,7879,5
31/05/2019,38,7620,5
01/06/2019,29,5506,5
02/06/2019,29,6118,5
03/06/2019,27,9096,5
04/06/2019,50,7619,5
05/06/2019,25,5711,5
06/06/2019,32,5527,5
07/06/2019,28,7859,5
08/06/2019,23,6704,5
09/06/2019,27,7433,5
10/06/2019,16,5414,5
11/06/2019,42,5674,5
12/06/2019,24,8988,5
13/06/2019,42,8691,5
14/06/2019,17,7570,5
15/06/2019,34,5646,5
16/06/2019,29,6537,5
17/06/2019,28,7557,5
18/06/2019,31,8051,5
19/06/2019,25,8962,5
20/06/2019,21,9442,5
21/06/2019,24,9007,5
22/06/2019,40,9241,5
23/06/2019,29,6486,5
24/06/2019,29,5566,5
25/06/2019,41,5088,5
26/06/2019,17,9841,5
27/06/2019,17,8509,5
28/06/2019,38,9438,5
29/06/2019,40,8963,5
30/06/2019,27,7581,5
01/07/2019,15,9504,5
02/07/2019,42,9296,5
03/07/2019,17,7154,5
04/07/2019,28,9752,5
05/07/2019,26,5062,5
06/07/2019,18,7255,5
07/07/2019,41,6282,5
08/07/2019,38,8659,5
09/07/2019,46,6996,5
10/07/2019,29,8726,5
11/07/2019,45,6063,5
12/07/2019,41,7393,5
13/07/2019,39,8154,5
14/07/2019,26,9232,5
15/07/2019,43,8512,5
16/07/2019,29,8159,5
17/07/2019,22,9901,5
18/07/2019,39,7995,5
19/07/2019,24,7612,5
20/07/2019,37,9090,5
21/07/2019,43,8518,5
22/07/2019,27,8221,5
23/07/2019,35,6314,5
24/07/2019,45,8137,5
25/07/2019,28,7482,5
26/07/2019,43,9628,5
27/07/2019,30,9744,5
28/07/2019,29,8097,5
29/07/2019,30,5457,5
30/07/2019,36,9473,5
31/07/2019,49,9475,5
01/08/2019,39,5442,5
02/08/2019,28,7102,5
03/08/2019,43,7876,5
04/08/2019,34,6626,5
05/08/2019,36,5719,5
06/08/2019,17,8163,5
07/08/2019,16,7766,5
08/08/2019,33,5540,5
09/08/2019,24,8747,5
10/08/2019,46,5961,5
11/08/2019,23,7675,5
12/08/2019,43,6470,5
13/08/2019,34,8574,5
14/08/2019,35,5629,5
15/08/2019,46,6852,5
16/08/2019,40,5233,5
17/08/2019,18,6536,5
18/08/2019,39,7341,5
19/08/2019,34,6644,5
20/08/2019,20,7575,5
21/08/2019,36,5847,5
22/08/2019,33,5161,5
23/08/2019,22,9801,5
24/08/2019,20,7972,5
25/08/2019,41,8338,5
26/08/2019,18,7882,5
27/08/2019,25,7611,5
28/08/2019,22,5347,5
29/08/2019,20,5777,5
30/08/2019,43,7764,5
31/08/2019,27,8397,5
01/09/2019,35,9920,5
02/09/2019,28,5182,5
03/09/2019,46,6926,5
04/09/2019,19,7604,5
05/09/2019,25,9538,5
06/09/2019,38,9049,5
07/09/2019,36,5091,5
08/09/2019,33,9216,5
09/09/2019,21,6350,5
10/09/2019,37,8453,5
11/09/2019,46,9215,5
12/09/2019,41,5353,5
13/09/2019,18,7056,5
14/09/2019,33,5505,5
15/09/2019,17,8677,5
16/09/2019,39,8031,5
17/09/2019,45,6507,5
18/09/2019,32,7351,5
19/09/2019,41,8131,5
20/09/2019,45,5601,5
21/09/2019,16,8221,5
22/09/2019,34,6738,5
23/09/2019,28,9636,5
24/09/2019,34,6227,5
25/09/2019,22,5404,5
26/09/2019,19,6079,5
27/09/2019,34,7965,5
28/09/2019,48,7856,5
29/09/2019,47,6398,5
30/09/2019,40,9358,5
01/10/2019,37,7138,5
02/10/2019,37,5762,5
03/10/2019,16,7973,5
04/10/2019,33,9052,5
05/10/2019,19,9019,5
06/10/2019,41,7390,5
07/10/2019,24,8256,5
08/10/2019,39,7485,5
09/10/2019,33,8502,5
10/10/2019,33,6565,5
11/10/2019,24,7501,5
12/10/2019,26,9490,5
13/10/2019,19,5825,5
14/10/2019,46,5166,5
15/10/2019,39,5018,5
16/10/2019,39,7693,5
17/10/2019,23,6538,5
18/10/2019,30,5525,5
19/10/2019,43,8482,5
20/10/2019,18,5027,5
21/10/2019,30,8332,5
22/10/2019,33,9995,5
23/10/2019,38,7538,5
24/10/2019,26,7617,5
25/10/2019,29,7018,5
26/10/2019,28,8554,5
27/10/2019,44,8302,5
28/10/2019,25,7792,5
29/10/2019,22,7404,5
30/10/2019,41,9041,5
31/10/2019,31,9367,5
01/11/2019,30,9527,5
02/11/2019,36,9294,5
03/11/2019,25,9736,5
04/11/2019,46,9983,5
05/11/2019,18,8152,5
06/11/2019,21,5833,5
07/11/2019,30,8434,5
08/11/2019,30,5803,5
09/11/2019,48,7228,5
10/11/2019,50,7603,5
11/11/2019,39,5634,5
12/11/2019,33,7654,5
13/11/2019,44,8204,5
14/11/2019,33,7613,5
15/11/2019,27,7836,5
16/11/2019,41,9671,5
17/11/2019,50,5977,5
18/11/2019,29,8623,5
19/11/2019,42,5698,5
20/11/2019,21,8902,5
21/11/2019,36,7358,5
22/11/2019,38,9551,5
23/11/2019,20,5821,5
24/11/2019,35,9132,5
25/11/2019,49,8784,5
26/11/2019,49,5340,5
27/11/2019,27,5963,5
28/11/2019,28,8472,5
29/11/2019,40,9284,5
30/11/2019,37,8963,5
01/12/2019,40,8580,5
02/12/2019,44,5956,5
03/12/2019,48,6064,5
04/12/2019,44,6543,5
05/12/2019,27,8222,5
06/12/2019,21,7317,5
07/12/2019,19,9788,5
08/12/2019,19,8978,5
09/12/2019,33,9203,5
10/12/2019,36,9258,5
11/12/2019,21,8008,5
12/12/2019,33,5522,5
13/12/2019,16,5114,5
14/12/2019,40,8976,5
15/12/2019,17,8419,5
16/12/2019,40,8279,5
17/12/2019,43,7767,5
18/12/2019,18,6958,5
19/12/2019,42,5252,5
20/12/2019,38,8109,5
21/12/2019,49,8800,5
22/12/2019,32,6872,5
23/12/2019,37,7532,5
24/12/2019,19,6916,5
25/12/2019,48,9997,5
26/12/2019,50,8302,5
27/12/2019,36,6744,5
28/12/2019,25,8012,5
29/12/2019,21,7046,5
30/12/2019,26,5084,5
31/12/2019,46,5021,5
01/01/2020,44,5697,5
02/01/2020,30,7970,5
03/01/2020,25,9848,5
04/01/2020,47,6554,5
05/01/2020,42,8388,5
06/01/2020,40,9994,5
07/01/2020,39,8330,5
08/01/2020,42,5560,5
09/01/2020,24,9749,5
10/01/2020,46,8111,5
11/01/2020,18,5449,5
12/01/2020,23,8089,5
13/01/2020,25,6170,5
14/01/2020,19,9749,5
15/01/2020,47,7555,5
16/01/2020,37,8471,5
17/01/2020,39,9552,5
18/01/2020,33,9855,5
19/01/2020,40,7872,5
20/01/2020,34,9003,5
21/01/2020,40,9032,5
22/01/2020,42,9097,5
23/01/2020,29,9502,5
24/01/2020,41,9271,5
25/01/2020,24,8677,5
26/01/2020,44,6263,5
27/01/2020,38,8217,5
28/01/2020,28,10000,5
29/01/2020,44,6009,5
30/01/2020,19,5323,5
31/01/2020,36,6743,5
01/02/2020,33,8351,5
02/02/2020,24,7033,5
03/02/2020,29,7939,5
04/02/2020,17,5686,5
05/02/2020,28,8613,5
06/02/2020,17,5687,5
07/02/2020,47,9415,5
08/02/2020,21,8402,5
09/02/2020,32,5511,5
10/02/2020,20,9457,5
11/02/2020,37,5320,5
12/02/2020,29,9663,5
13/02/2020,42,9133,5
14/02/2020,42,7173,5
15/02/2020,41,6232,5
16/02/2020,24,6627,5
17/02/2020,34,5436,5
18/02/2020,33,6428,5
19/02/2020,48,9082,5
20/02/2020,45,7260,5
21/02/2020,19,5536,5
22/02/2020,33,5205,5
23/02/2020,46,8079,5
24/02/2020,42,5173,5
25/02/2020,29,5176,5
26/02/2020,15,9438,5
27/02/2020,20,9859,5
28/02/2020,26,8897,5
29/02/2020,35,7366,5
01/03/2020,15,7921,5
02/03/2020,37,5703,5
03/03/2020,17,7211,5
04/03/2020,32,9790,5
05/03/2020,25,7464,5
06/03/2020,44,7652,5
07/03/2020,27,9384,5
08/03/2020,21,9059,5
09/03/2020,41,9601,5
10/03/2020,30,7529,5
11/03/2020,33,7974,5
12/03/2020,38,6587,5
13/03/2020,21,5425,5
14/03/2020,20,9976,5
15/03/2020,18,5854,5
16/03/2020,29,5492,5
17/03/2020,22,9779,5
18/03/2020,25,7799,5
19/03/2020,17,9316,5
20/03/2020,28,8657,5
21/03/2020,46,9798,5
22/03/2020,19,5373,5
23/03/2020,20,7855,5
24/03/2020,46,9303,5
25/03/2020,50,8102,5
26/03/2020,47,7572,5
27/03/2020,43,8816,5
28/03/2020,38,5535,5
29/03/2020,39,5829,5
30/03/2020,21,5928,5
31/03/2020,50,7163,5
01/04/2020,44,6016,5
02/04/2020,47,7383,5
03/04/2020,25,6216,5
04/04/2020,37,7141,5
05/04/2020,21,6533,5
06/04/2020,21,5502,5
07/04/2020,20,6322,5
08/04/2020,38,7710,5
09/04/2020,36,7513,5
10/04/2020,50,8565,5
11/04/2020,26,7395,5
12/04/2020,15,9665,5
13/04/2020,50,5684,5
14/04/2020,35,5540,5
15/04/2020,46,6106,5
16/04/2020,26,8965,5
17/04/2020,31,6827,5
18/04/2020,18,8288,5
19/04/2020,30,6553,5
20/04/2020,38,6738,5
21/04/2020,49,5072,5
22/04/2020,18,5354,5
23/04/2020,26,9644,5
24/04/2020,16,6706,5
25/04/2020,23,6102,5
26/04/2020,38,9586,5
27/04/2020,46,6474,5
28/04/2020,36,9066,5
29/04/2020,18,5877,5
30/04/2020,46,7210,5
01/05/2020,17,9241,5
02/05/2020,23,6252,5
03/05/2020,36,7303,5
04/05/2020,35,6078,5
05/05/2020,20,8905,5
06/05/2020,16,6502,5
07/05/2020,21,7538,5
08/05/2020,30,8485,5
09/05/2020,46,5338,5
10/05/2020,26,5631,5
11/05/2020,50,5743,5
12/05/2020,48,5679,5
13/05/2020,44,6476,5
14/05/2020,15,5192,5
15/05/2020,22,5912,5
16/05/2020,29,6942,5
17/05/2020,34,7475,5
18/05/2020,19,9899,5
19/05/2020,15,5661,5
20/05/2020,33,9234,5
21/05/2020,40,9090,5
22/05/2020,47,5776,5
23/05/2020,24,6992,5
24/05/2020,24,9347,5
25/05/2020,32,7451,5
26/05/2020,32,5160,5
27/05/2020,50,5866,5
28/05/2020,30,7923,5
29/05/2020,50,7394,5
30/05/2020,43,6639,5
31/05/2020,31,9074,5
01/06/2020,19,8015,5
02/06/2020,45,9332,5
03/06/2020,31,5542,5
04/06/2020,29,7055,5
05/06/2020,38,5808,5
06/06/2020,15,8884,5
07/06/2020,29,9827,5
08/06/2020,22,8451,5
09/06/2020,18,7055,5
10/06/2020,40,9293,5
11/06/2020,45,6250,5
12/06/2020,16,7133,5
13/06/2020,19,9495,5
14/06/2020,39,8745,5
15/06/2020,16,8858,5
16/06/2020,49,8591,5
17/06/2020,23,5120,5
18/06/2020,24,5602,5
19/06/2020,21,9629,5
20/06/2020,23,9465,5
21/06/2020,22,5755,5
22/06/2020,31,8383,5
23/06/2020,36,8552,5
24/06/2020,23,7238,5
25/06/2020,20,8520,5
26/06/2020,29,5747,5
27/06/2020,50,5426,5
28/06/2020,23,6414,5
29/06/2020,44,7033,5
30/06/2020,28,9196,5
01/07/2020,49,5597,5
02/07/2020,50,6407,5
03/07/2020,15,9400,5
04/07/2020,22,9697,5
05/07/2020,34,9257,5
06/07/2020,33,8014,5
07/07/2020,25,9198,5
08/07/2020,38,5012,5
09/07/2020,48,9984,5
10/07/2020,37,7930,5
11/07/2020,18,6954,5
12/07/2020,44,9610,5
13/07/2020,47,7361,5
14/07/2020,33,8910,5
15/07/2020,23,9360,5
16/07/2020,15,7642,5
17/07/2020,35,8086,5
18/07/2020,30,5722,5
19/07/2020,49,8308,5
20/07/2020,26,9066,5
21/07/2020,41,6317,5
22/07/2020,46,6502,5
23/07/2020,44,6878,5
24/07/2020,50,7116,5
25/07/2020,46,6377,5
26/07/2020,16,6117,5
27/07/2020,34,8588,5
28/07/2020,16,5047,5
29/07/2020,37,5069,5
30/07/2020,19,8063,5
31/07/2020,34,7895,5
01/08/2020,39,6575,5
02/08/2020,18,5496,5
03/08/2020,46,7399,5
04/08/2020,18,9179,5
05/08/2020,34,8042,5
06/08/2020,26,8814,5
07/08/2020,21,6713,5
08/08/2020,18,8154,5
09/08/2020,25,5896,5
10/08/2020,34,9631,5
11/08/2020,18,6952,5
12/08/2020,47,5828,5
13/08/2020,37,5242,5
14/08/2020,36,8982,5
15/08/2020,25,8897,5
16/08/2020,34,6106,5
17/08/2020,15,8699,5
18/08/2020,19,7461,5
19/08/2020,50,7543,5
20/08/2020,19,5437,5
21/08/2020,33,5979,5
22/08/2020,29,7924,5
23/08/2020,31,7577,5
24/08/2020,50,5466,5
25/08/2020,17,7331,5
26/08/2020,16,6200,5
27/08/2020,32,9125,5
